id	genes	cazyfamily	phylum
SHCeC24.Bin74	101	49	Firmicutes
SHCeC24.Bin76	84	34	Firmicutes
SHCeC24.Bin77	40	22	Firmicutes
SHCeC24.Bin78	51	27	Firmicutes
SHCeC24.Bin8	6	4	Firmicutes
SHCeC24.Bin83	95	49	Firmicutes
SHCeC24.Bin86	39	22	Firmicutes
SHCeC24.Bin9	158	62	Bacteroidota
SHCeC24.Bin93	80	47	Firmicutes
SHCeC24.Bin94	31	17	Actinobacteriota
SHCeC24.Bin95	101	50	Bacteroidota
SHCeC24.Bin98	73	30	Firmicutes
SHCeC26.Bin101	54	28	Firmicutes
SHCeC26.Bin103	139	70	Firmicutes
SHCeC26.Bin11	90	51	Firmicutes
SHCeC26.Bin15	86	33	Firmicutes
SHCeC26.Bin16	177	77	Bacteroidota
SHCeC26.Bin21	127	55	Firmicutes
SHCeC26.Bin23	147	54	Firmicutes
SHCeC26.Bin24	20	11	Actinobacteriota
SHCeC26.Bin33	88	45	Firmicutes
SHCeC26.Bin34	61	39	Firmicutes
SHCeC26.Bin35	175	57	Firmicutes
SHCeC26.Bin38	38	15	Actinobacteriota
SHCeC26.Bin39	19	12	Actinobacteriota
SHCeC26.Bin4	40	25	Firmicutes
SHCeC26.Bin41	76	34	Firmicutes
SHCeC26.Bin51	167	67	Bacteroidota
SHCeC26.Bin56	64	40	Firmicutes
SHCeC26.Bin57	115	55	Bacteroidota
SHCeC26.Bin59	151	55	Firmicutes
SHCeC26.Bin60	252	95	Firmicutes
SHCeC26.Bin61	70	43	Firmicutes
SHCeC26.Bin78	117	51	Firmicutes
SHCeC26.Bin88	42	30	Firmicutes
SHCeC26.Bin95	78	44	Firmicutes
SHCeC26.Bin97	89	34	Firmicutes
SHCeC26.Bin98	111	45	Bacteroidota
SHCeC26.Bin99	92	31	Firmicutes
SHCeC27.Bin10	62	37	Firmicutes
SHCeC27.Bin100	22	12	Proteobacteria
SHCeC27.Bin102	132	47	Firmicutes
SHCeC27.Bin108	20	10	Actinobacteriota
SHCeC27.Bin111	105	42	Firmicutes
SHCeC27.Bin113	11	9	Firmicutes
SHCeC27.Bin116	9	7	Firmicutes
SHCeC27.Bin117	97	28	Firmicutes
SHCeC27.Bin12	63	35	Firmicutes
SHCeC27.Bin128	111	46	Firmicutes
SHCeC27.Bin129	100	46	Firmicutes
SHCeC27.Bin13	33	21	Firmicutes
SHCeC27.Bin131	207	75	Bacteroidota
SHCeC27.Bin132	66	34	Firmicutes
SHCeC27.Bin138	213	70	Bacteroidota
SHCeC27.Bin14	103	41	Firmicutes
SHCeC27.Bin18	52	29	Firmicutes
SHCeC27.Bin2	119	46	Firmicutes
SHCeC27.Bin24	142	62	Bacteroidota
SHCeC27.Bin26	98	42	Firmicutes
SHCeC27.Bin28	89	48	Bacteroidota
SHCeC27.Bin35	100	44	Firmicutes
SHCeC27.Bin37	48	27	Desulfobacterota
SHCeC27.Bin39	30	19	Firmicutes
SHCeC27.Bin4	81	43	Bacteroidota
SHCeC27.Bin41	147	54	Firmicutes
SHCeC27.Bin45	55	26	Firmicutes
SHCeC27.Bin48	71	42	Firmicutes
SHCeC27.Bin49	18	14	Patescibacteria
SHCeC27.Bin5	77	30	Firmicutes
SHCeC27.Bin50	21	13	Firmicutes
SHCeC27.Bin52	19	12	Proteobacteria
SHCeC27.Bin53	223	89	Bacteroidota
SHCeC27.Bin56	101	41	Firmicutes
SHCeC27.Bin59	52	23	Firmicutes
SHCeC27.Bin6	69	42	Firmicutes
SHCeC27.Bin65	70	28	Firmicutes
SHCeC27.Bin73	89	44	Firmicutes
SHCeC27.Bin77	34	19	Firmicutes
SHCeC27.Bin78	37	23	Firmicutes
SHCeC27.Bin81	115	44	Firmicutes
SHCeC27.Bin85	28	20	Actinobacteriota
SHCeC27.Bin88	39	26	Firmicutes
SHCeC27.Bin90	71	33	Actinobacteriota
SHCeC27.Bin91	156	64	Bacteroidota
SHCeC27.Bin95	45	24	Firmicutes
SHCeC28.Bin106	82	33	Firmicutes
SHCeC28.Bin107	153	54	Firmicutes
SHCeC28.Bin110	77	36	Firmicutes
SHCeC28.Bin111	196	74	Bacteroidota
SHCeC28.Bin122	80	40	Bacteroidota
SHCeC28.Bin17	23	13	Actinobacteriota
SHCeC28.Bin21	138	58	Bacteroidota
SHCeC28.Bin22	118	52	Firmicutes
SHCeC28.Bin27	64	39	Firmicutes
SHCeC28.Bin29	101	45	Firmicutes
SHCeC28.Bin34	106	52	Firmicutes
SHCeC28.Bin36	29	16	Firmicutes
SHCeC28.Bin37	102	46	Firmicutes
SHCeC28.Bin39	112	44	Firmicutes
SHCeC28.Bin47	131	56	Bacteroidota
SHCeC28.Bin48	84	41	Bacteroidota
SHCeC28.Bin53	27	19	Firmicutes
SHCeC28.Bin54	47	27	Firmicutes
SHCeC28.Bin55	67	40	Bacteroidota
SHCeC28.Bin57	248	74	Firmicutes
SHCeC28.Bin60	75	45	Firmicutes
SHCeC28.Bin63	97	55	Firmicutes
SHCeC28.Bin64	51	26	Firmicutes
SHCeC28.Bin65	141	69	Bacteroidota
SHCeC28.Bin71	37	21	Firmicutes
SHCeC28.Bin77	152	47	Firmicutes
SHCeC28.Bin82	126	57	Bacteroidota
SHCeC28.Bin85	112	39	Firmicutes
SHCeC28.Bin87	21	10	Actinobacteriota
SHCeC28.Bin88	79	38	Firmicutes
SHCeC28.Bin9	91	34	Firmicutes
SHCeC28.Bin93	69	32	Spirochaetota
SHCeC28.Bin94	84	36	Firmicutes
SHCeC28.Bin95	171	67	Bacteroidota
SHCeC28.Bin98	40	16	Actinobacteriota
SHCeC4.Bin12	105	49	Firmicutes
SHCeC4.Bin16	37	23	Firmicutes
SHCeC4.Bin28	117	45	Firmicutes
SHCeC4.Bin29	51	32	Firmicutes
SHCeC4.Bin34	171	71	Bacteroidota
SHCeC4.Bin35	120	47	Firmicutes
SHCeC4.Bin45	55	30	Firmicutes
SHCeC4.Bin52	190	82	Bacteroidota
SHCeC4.Bin6	105	49	Firmicutes
SHCeC4.Bin66	78	37	Firmicutes
SHCeC4.Bin75	27	13	Actinobacteriota
SHCeC4.Bin79	180	69	Bacteroidota
SHCeC4.Bin8	104	61	Bacteroidota
SHCeC4.Bin82	33	20	Firmicutes
SHCeC7.Bin1	58	25	Firmicutes
SHCeC7.Bin12	137	64	Bacteroidota
SHCeC7.Bin17	192	75	Bacteroidota
SHCeC7.Bin21	55	30	Firmicutes
SHCeC7.Bin23	37	20	Actinobacteriota
SHCeC7.Bin25	79	30	Firmicutes
SHCeC7.Bin28	76	43	Firmicutes
SHCeC7.Bin32	36	19	Firmicutes
SHCeC7.Bin44	153	50	Firmicutes
SHCeC7.Bin49	127	53	Firmicutes
SHCeC7.Bin52	46	24	Firmicutes
SHCeC7.Bin54	77	36	Firmicutes
SHCeC7.Bin57	203	70	Bacteroidota
SHCeC7.Bin62	149	65	Bacteroidota
SHCeC7.Bin64	47	31	Firmicutes
SHCeC7.Bin65	52	24	Firmicutes
SHCeC7.Bin68	61	32	Firmicutes
SHCeC7.Bin74	44	25	Firmicutes
SHCeC7.Bin76	29	14	Actinobacteriota
SHCeC7.Bin81	100	57	Firmicutes
SSCeC-1.Bin11	73	44	Bacteroidota
SSCeC-1.Bin14	23	12	Firmicutes
SSCeC-1.Bin17	25	21	Proteobacteria
SSCeC-1.Bin18	106	53	Bacteroidota
SSCeC-1.Bin2	85	45	Proteobacteria
SSCeC-1.Bin21	73	26	Bacteroidota
SSCeC-1.Bin3	95	47	Bacteroidota
SSCeC-1.Bin30	42	27	Firmicutes
SSCeC-1.Bin33	54	33	Bacteroidota
SSCeC-1.Bin42	130	64	Bacteroidota
SSCeC-1.Bin47	15	13	Patescibacteria
SSCeC-1.Bin48	50	29	Bacteroidota
SSCeC-1.Bin49	39	27	Firmicutes
SSCeC-1.Bin50	69	38	Firmicutes
SSCeC-1.Bin57	57	30	Spirochaetota
SSCeC-1.Bin58	120	58	Bacteroidota
SSCeC-1.Bin6	227	78	Bacteroidota
SSCeC-1.Bin61	65	37	Verrucomicrobiota
SSCeC-1.Bin65	180	56	Firmicutes
SSCeC-1.Bin66	50	29	Bacteroidota
SSCeC-1.Bin67	50	24	Deferribacterota
SSCeC-1.Bin73	12	11	Desulfobacterota
SSCeC-1.Bin75	101	55	Bacteroidota
SSCeC-1.Bin76	52	35	Firmicutes
SSCeC-1.Bin77	61	37	Firmicutes
SSCeC-1.Bin81	160	64	Bacteroidota
SSCeC-1.Bin82	118	57	Bacteroidota
SSCeC-1.Bin87	78	40	Spirochaetota
SSCeC-1.Bin9	50	25	Desulfobacterota
SSCeC-10.Bin1	65	39	Bacteroidota
SSCeC-10.Bin10	32	23	Firmicutes
SSCeC-10.Bin11	124	44	Firmicutes
SSCeC-10.Bin15	72	38	Bacteroidota
SSCeC-10.Bin16	198	81	Bacteroidota
SSCeC-10.Bin19	38	23	Proteobacteria
SSCeC-10.Bin21	49	23	Firmicutes
SSCeC-10.Bin24	81	39	Bacteroidota
SSCeC-10.Bin25	53	28	Spirochaetota
SSCeC-10.Bin26	109	51	Bacteroidota
SSCeC-10.Bin27	111	43	Bacteroidota
SSCeC-10.Bin28	43	28	Firmicutes
SSCeC-10.Bin29	23	14	Proteobacteria
SSCeC-10.Bin30	35	22	Firmicutes
SSCeC-10.Bin32	90	43	Firmicutes
SSCeC-10.Bin33	167	56	Firmicutes
SSCeC-10.Bin35	102	48	Bacteroidota
SSCeC-10.Bin36	111	64	Bacteroidota
SSCeC-10.Bin37	13	8	Thermoplasmatota
SSCeC-10.Bin42	23	16	Proteobacteria
SSCeC-10.Bin50	121	57	Bacteroidota
SSCeC-10.Bin51	79	40	Firmicutes
SSCeC-10.Bin52	79	44	Bacteroidota
SSCeC-10.Bin54	54	28	Bacteroidota
SSCeC-10.Bin57	65	27	Firmicutes
SSCeC-10.Bin58	90	45	Bacteroidota
SSCeC-10.Bin63	19	14	Patescibacteria
SSCeC-10.Bin65	61	40	Bacteroidota
SSCeC-10.Bin66	66	31	Bacteroidota
SSCeC-10.Bin69	30	15	Proteobacteria
SSCeC-10.Bin71	53	29	Firmicutes
SSCeC-10.Bin73	18	12	Patescibacteria
SSCeC-10.Bin76	76	41	Firmicutes
SSCeC-10.Bin82	232	90	Bacteroidota
SSCeC-10.Bin86	46	22	Firmicutes
SSCeC-10.Bin87	82	42	Bacteroidota
SSCeC-10.Bin89	59	34	Spirochaetota
SSCeC-10.Bin94	52	35	Firmicutes
SSCeC-10.Bin96	61	39	Spirochaetota
SSCeC-2.Bin1	39	25	Proteobacteria
SSCeC-2.Bin11	85	37	Verrucomicrobiota
SSCeC-2.Bin15	32	22	Bacteroidota
SSCeC-2.Bin19	33	24	Firmicutes
SSCeC-2.Bin2	152	58	Bacteroidota
SSCeC-2.Bin25	196	61	Firmicutes
SSCeC-2.Bin28	131	70	Bacteroidota
SSCeC-2.Bin30	187	69	Bacteroidota
SSCeC-2.Bin31	128	73	Bacteroidota
SSCeC-2.Bin32	61	37	Firmicutes
SSCeC-2.Bin48	83	46	Bacteroidota
SSCeC-2.Bin53	66	40	Bacteroidota
SSCeC-2.Bin54	64	28	Desulfobacterota
SSCeC-2.Bin55	101	52	Bacteroidota
SSCeC-2.Bin57	107	47	Firmicutes
SSCeC-2.Bin59	62	35	Spirochaetota
SSCeC-2.Bin6	63	39	Firmicutes
SSCeC-2.Bin63	134	64	Bacteroidota
SSCeC-2.Bin8	149	65	Bacteroidota
SSCeC-3.Bin12	36	22	Desulfobacterota
SSCeC-3.Bin19	76	42	Firmicutes
SSCeC-3.Bin2	52	36	Proteobacteria
SSCeC-3.Bin22	22	11	Firmicutes
SSCeC-3.Bin24	82	45	Verrucomicrobiota
SSCeC-3.Bin25	101	50	Bacteroidota
SSCeC-3.Bin27	7	7	Firmicutes
SSCeC-3.Bin31	123	52	Bacteroidota
SSCeC-3.Bin36	43	29	Firmicutes
SSCeC-3.Bin42	166	65	Bacteroidota
SSCeC-3.Bin52	55	27	Actinobacteriota
SSCeC-3.Bin55	88	47	Bacteroidota
SSCeC-3.Bin6	75	35	Firmicutes
SSCeC-4.Bin10	32	19	Proteobacteria
SSCeC-4.Bin19	124	46	Firmicutes
SSCeC-4.Bin2	62	35	Bacteroidota
SSCeC-4.Bin21	29	19	Firmicutes
SSCeC-4.Bin26	88	45	Bacteroidota
SSCeC-4.Bin32	130	66	Bacteroidota
SSCeC-4.Bin34	171	65	Bacteroidota
SSCeC-4.Bin37	63	36	Fusobacteriota
SSCeC-4.Bin46	70	43	Bacteroidota
SSCeC-4.Bin49	55	31	Proteobacteria
SSCeC-4.Bin50	86	40	Bacteroidota
SSCeC-4.Bin53	75	38	Bacteroidota
SSCeC-4.Bin56	94	39	Proteobacteria
SSCeC-4.Bin59	41	21	Campylobacterota
SSCeC-4.Bin61	21	10	Firmicutes
SSCeC-4.Bin62	115	54	Bacteroidota
SSCeC-4.Bin8	66	35	Bacteroidota
SSCeC-4.Bin9	175	68	Bacteroidota
SSCeC-5.Bin1	158	63	Bacteroidota
SSCeC-5.Bin13	54	36	Firmicutes
SSCeC-5.Bin17	117	44	Firmicutes
SSCeC-5.Bin27	44	27	Firmicutes
SSCeC-5.Bin9	18	10	Firmicutes
SSCeC-6.Bin1	43	28	Proteobacteria
SSCeC-6.Bin10	63	34	Bacteroidota
SSCeC-6.Bin12	103	49	Bacteroidota
SSCeC-6.Bin13	112	40	Verrucomicrobiota
SSCeC-6.Bin26	91	49	Bacteroidota
SSCeC-6.Bin6	33	25	Firmicutes
SSCeC-6.Bin7	59	33	Spirochaetota
SSCeC-6.Bin8	94	49	Bacteroidota
SSCeC-6.Bin9	65	39	Firmicutes
SSCeC-7.Bin10	33	24	Elusimicrobiota
SSCeC-7.Bin11	15	12	Proteobacteria
SSCeC-7.Bin13	119	45	Firmicutes
SSCeC-7.Bin14	23	13	Proteobacteria
SSCeC-7.Bin15	66	35	Spirochaetota
SSCeC-7.Bin17	104	51	Bacteroidota
SSCeC-7.Bin21	131	62	Bacteroidota
SSCeC-7.Bin22	143	66	Bacteroidota
SSCeC-7.Bin24	64	37	Firmicutes
SSCeC-7.Bin26	17	13	Firmicutes
SSCeC-7.Bin35	93	51	Bacteroidota
SSCeC-7.Bin38	45	28	Firmicutes
SSCeC-7.Bin39	57	32	Spirochaetota
SSCeC-7.Bin40	64	44	Firmicutes
SSCeC-7.Bin41	38	27	Spirochaetota
SSCeC-7.Bin44	147	61	Bacteroidota
SSCeC-7.Bin45	66	36	Bacteroidota
SSCeC-7.Bin47	78	49	Firmicutes
SSCeC-7.Bin51	8	7	Firmicutes
SSCeC-7.Bin6	13	6	Halobacteriota
SSCeC-7.Bin7	70	43	Firmicutes
SSCeC-7.Bin9	58	34	Bacteroidota
SSCeC-8.Bin1	52	29	Proteobacteria
SSCeC-8.Bin10	45	28	Bacteroidota
SSCeC-8.Bin14	57	25	Desulfobacterota
SSCeC-8.Bin15	99	46	Bacteroidota
SSCeC-8.Bin16	108	49	Bacteroidota
SSCeC-8.Bin18	88	44	Bacteroidota
SSCeC-8.Bin32	63	39	Bacteroidota
SSCeC-8.Bin5	21	14	Deferribacterota
SSCeC-8.Bin8	54	32	Firmicutes
SSCeC-9.Bin10	66	35	Spirochaetota
SSCeC-9.Bin18	90	43	Firmicutes
SSCeC-9.Bin2	68	42	Firmicutes
SSCeC-9.Bin20	155	65	Bacteroidota
SSCeC-9.Bin24	191	80	Bacteroidota
SSCeC-9.Bin32	56	38	Firmicutes
SSCeC-9.Bin35	35	25	Firmicutes
SSCeC-9.Bin36	41	27	Firmicutes
SSCeC-9.Bin38	88	50	Bacteroidota
SSCeC-9.Bin39	62	37	Firmicutes
SSCeC-9.Bin44	23	13	Proteobacteria
SSCeC-9.Bin5	12	6	Halobacteriota
SSCeC-9.Bin51	84	37	Firmicutes
SSCeC-9.Bin52	41	28	Bacteroidota
SSCeC-9.Bin55	79	42	Spirochaetota
SSCeC-9.Bin56	45	30	Spirochaetota
SSCeC-9.Bin6	89	47	Firmicutes
SSCeC-9.Bin60	118	65	Bacteroidota
SSCeC-9.Bin61	96	44	Bacteroidota
SSCeC-9.Bin63	27	23	Proteobacteria
SSCeC-9.Bin65	56	38	Firmicutes
SSCeC-9.Bin66	37	21	Firmicutes
SSCeC-9.Bin68	163	67	Verrucomicrobiota
SSCeC-9.Bin70	26	18	Proteobacteria
SSCeC-9.Bin71	38	23	Bacteroidota
SSCeC-9.Bin75	57	32	Spirochaetota
SSCeC-9.Bin79	57	37	Firmicutes
SSCeC-9.Bin8	111	51	Bacteroidota
SSCeC-9.Bin80	45	29	Firmicutes
SSCeC-9.Bin81	101	47	Bacteroidota
SSCeC-9.Bin82	40	27	Bacteroidota
SSCeC-9.Bin83	43	27	Firmicutes
SSCeC-9.Bin89	62	33	Firmicutes
SSCeC-9.Bin90	47	28	Spirochaetota
SSCeC-9.Bin93	70	29	Bacteroidota
SSCeC-9.Bin94	19	13	Proteobacteria
SXCeC1.Bin1	56	33	Firmicutes
SXCeC1.Bin11	59	36	Spirochaetota
SXCeC1.Bin18	34	23	Firmicutes
SXCeC1.Bin22	37	16	Actinobacteriota
SXCeC1.Bin24	59	35	Firmicutes
SXCeC1.Bin26	85	52	Firmicutes
SXCeC1.Bin27	112	47	Firmicutes
SXCeC1.Bin30	42	24	Proteobacteria
SXCeC1.Bin31	104	47	Firmicutes
SXCeC1.Bin34	137	73	Bacteroidota
SXCeC1.Bin40	49	30	Cyanobacteria
SXCeC1.Bin46	205	76	Bacteroidota
SXCeC1.Bin47	91	39	Firmicutes
SXCeC1.Bin48	68	32	Firmicutes
SXCeC1.Bin5	34	22	Firmicutes
SXCeC1.Bin6	130	67	Bacteroidota
SXCeC1.Bin60	62	41	Bacteroidota
SXCeC1.Bin62	84	42	Firmicutes
SXCeC1.Bin64	139	48	Firmicutes
SXCeC1.Bin66	34	26	Firmicutes
SXCeC1.Bin71	36	27	Firmicutes
SXCeC2.Bin101	109	48	Bacteroidota
SXCeC2.Bin107	150	62	Bacteroidota
SXCeC2.Bin112	74	44	Fusobacteriota
SXCeC2.Bin12	9	7	Firmicutes
SXCeC2.Bin15	61	34	Firmicutes
SXCeC2.Bin18	39	27	Firmicutes
SXCeC2.Bin2	106	46	Firmicutes
SXCeC2.Bin21	59	24	Firmicutes
SXCeC2.Bin31	115	50	Firmicutes
SXCeC2.Bin33	55	29	Cyanobacteria
SXCeC2.Bin37	62	27	Firmicutes
SXCeC2.Bin38	44	22	Cyanobacteria
SXCeC2.Bin4	198	72	Bacteroidota
SXCeC2.Bin42	164	75	Bacteroidota
SXCeC2.Bin46	36	25	Proteobacteria
SXCeC2.Bin49	73	39	Firmicutes
SXCeC2.Bin50	24	9	Actinobacteriota
SXCeC2.Bin51	90	40	Firmicutes
SXCeC2.Bin54	82	42	Firmicutes
SXCeC2.Bin57	89	51	Firmicutes
SXCeC2.Bin6	155	69	Bacteroidota
SXCeC2.Bin61	148	71	Bacteroidota
SXCeC2.Bin64	52	33	Firmicutes
SXCeC2.Bin65	33	22	Proteobacteria
SXCeC2.Bin68	67	33	Firmicutes
SXCeC2.Bin74	95	27	Firmicutes
SXCeC2.Bin75	51	25	Desulfobacterota
SXCeC2.Bin77	87	47	Spirochaetota
SXCeC2.Bin78	159	58	Bacteroidota
SXCeC2.Bin87	71	32	Cyanobacteria
SXCeC2.Bin97	347	105	Bacteroidota
SXCeC2.Bin99	66	36	Verrucomicrobiota
SXCeC3.Bin1	29	18	Synergistota
SXCeC3.Bin11	79	34	Firmicutes
SXCeC3.Bin18	27	17	Firmicutes
SXCeC3.Bin20	132	52	Firmicutes
SXCeC3.Bin21	65	26	Desulfobacterota
SXCeC3.Bin24	84	47	Firmicutes
SXCeC3.Bin25	82	40	Firmicutes
SXCeC3.Bin26	70	40	Firmicutes
SXCeC3.Bin31	74	30	Cyanobacteria
SXCeC3.Bin32	119	46	Firmicutes
SXCeC3.Bin33	263	90	Bacteroidota
SXCeC3.Bin35	36	23	Firmicutes
SXCeC3.Bin36	91	33	Firmicutes
SXCeC3.Bin39	57	33	Firmicutes
SXCeC3.Bin40	106	37	Firmicutes
SXCeC3.Bin43	72	35	Cyanobacteria
SXCeC3.Bin50	120	48	Firmicutes
SXCeC3.Bin54	114	60	Bacteroidota
SXCeC3.Bin57	243	81	Bacteroidota
SXCeC3.Bin61	82	45	Firmicutes
SXCeC3.Bin67	89	35	Firmicutes
SXCeC3.Bin68	188	66	Firmicutes
SXCeC3.Bin7	79	33	Firmicutes
SXCeC3.Bin70	71	45	Firmicutes
SXCeC3.Bin71	50	22	Firmicutes
SXCeC3.Bin73	92	46	Firmicutes
SXCeC3.Bin75	174	70	Firmicutes
SXCeC3.Bin88	34	22	Proteobacteria
SXCeC3.Bin91	143	53	Firmicutes
SXCeC4.Bin100	65	39	Firmicutes
SXCeC4.Bin102	59	29	Firmicutes
SXCeC4.Bin104	39	19	Actinobacteriota
SXCeC4.Bin11	236	86	Bacteroidota
SXCeC4.Bin110	103	41	Firmicutes
SXCeC4.Bin111	103	50	Firmicutes
SXCeC4.Bin113	55	25	Firmicutes
SXCeC4.Bin120	62	35	Firmicutes
SXCeC4.Bin127	90	34	Firmicutes
SXCeC4.Bin131	50	33	Firmicutes
SXCeC4.Bin22	162	58	Firmicutes
SXCeC4.Bin23	95	44	Firmicutes
SXCeC4.Bin40	120	49	Firmicutes
SXCeC4.Bin47	73	34	Firmicutes
SXCeC4.Bin51	247	92	Bacteroidota
SXCeC4.Bin52	53	28	Deferribacterota
SXCeC4.Bin61	75	37	Fusobacteriota
SXCeC4.Bin63	16	13	Proteobacteria
SXCeC4.Bin64	54	30	Bacteroidota
SXCeC4.Bin67	74	44	Firmicutes
SXCeC4.Bin74	120	47	Firmicutes
SXCeC4.Bin75	69	32	Desulfobacterota
SXCeC4.Bin78	118	47	Bacteroidota
SXCeC4.Bin81	34	22	Firmicutes
SXCeC4.Bin82	53	34	Firmicutes
SXCeC4.Bin85	58	30	Firmicutes
SXCeC4.Bin90	59	27	Firmicutes
SXCeC4.Bin92	143	70	Firmicutes
SXCeC4.Bin97	35	23	Firmicutes
SXCeC4.Bin98	38	27	Bacteroidota
SXCeC4.Bin99	10	7	Halobacteriota
SXCeC5.Bin11	141	53	Firmicutes
SXCeC5.Bin13	155	67	Bacteroidota
SXCeC5.Bin14	75	33	Cyanobacteria
SXCeC5.Bin16	79	43	Firmicutes
SXCeC5.Bin20	87	41	Firmicutes
SXCeC5.Bin21	59	26	Actinobacteriota
SXCeC5.Bin25	54	27	Proteobacteria
SXCeC5.Bin26	45	26	Cyanobacteria
SXCeC5.Bin31	154	83	Bacteroidota
SXCeC5.Bin32	104	52	Firmicutes
SXCeC5.Bin38	156	60	Firmicutes
SXCeC5.Bin42	44	26	Firmicutes
SXCeC5.Bin46	85	40	Bacteroidota
SXCeC5.Bin54	18	14	Campylobacterota
SXCeC5.Bin61	142	67	Bacteroidota
SXCeC5.Bin66	22	13	Firmicutes
SXCeC5.Bin68	152	60	Firmicutes
SXCeC5.Bin69	147	46	Firmicutes
SXCeC5.Bin72	56	27	Cyanobacteria
SXCeC5.Bin76	162	69	Bacteroidota
SXCeC5.Bin78	63	38	Firmicutes
SXCeC5.Bin79	81	41	Fusobacteriota
SXCeC5.Bin8	45	30	Firmicutes
SXCeC5.Bin80	123	55	Bacteroidota
SXCeC5.Bin82	31	22	Firmicutes
SXCeC5.Bin84	109	46	Firmicutes
SXCeC5.Bin85	29	19	Campylobacterota
SXCeC5.Bin88	69	25	Firmicutes
SXCeC5.Bin9	46	34	Firmicutes
SXCeC5.Bin94	60	29	Cyanobacteria
SXCeC5.Bin98	16	10	Halobacteriota
SXCeC6.Bin102	129	64	Firmicutes
SXCeC6.Bin105	104	50	Firmicutes
SXCeC6.Bin12	69	40	Firmicutes
SXCeC6.Bin14	144	57	Bacteroidota
SXCeC6.Bin18	46	27	Bacteroidota
SXCeC6.Bin19	220	76	Bacteroidota
SXCeC6.Bin2	128	62	Bacteroidota
SXCeC6.Bin31	33	17	Actinobacteriota
SXCeC6.Bin35	249	86	Verrucomicrobiota
SXCeC6.Bin37	53	28	Spirochaetota
SXCeC6.Bin38	77	42	Firmicutes
SXCeC6.Bin47	127	60	Bacteroidota
SXCeC6.Bin58	45	25	Firmicutes
SXCeC6.Bin71	106	46	Firmicutes
SXCeC6.Bin80	140	62	Bacteroidota
WFHCeC11L.Bin101	181	60	Bacteroidota
WFHCeC11L.Bin106	107	55	Bacteroidota
WFHCeC11L.Bin107	54	27	Firmicutes
WFHCeC11L.Bin109	167	67	Bacteroidota
WFHCeC11L.Bin110	198	72	Bacteroidota
WFHCeC11L.Bin111	20	16	Actinobacteriota
WFHCeC11L.Bin112	18	12	Firmicutes
WFHCeC11L.Bin113	66	35	Bacteroidota
WFHCeC11L.Bin12	68	37	Proteobacteria
WFHCeC11L.Bin13	100	46	Firmicutes
WFHCeC11L.Bin14	168	72	Bacteroidota
WFHCeC11L.Bin15	220	92	Bacteroidota
WFHCeC11L.Bin17	54	32	Spirochaetota
WFHCeC11L.Bin19	34	22	Firmicutes
WFHCeC11L.Bin21	161	75	Bacteroidota
WFHCeC11L.Bin27	58	27	Actinobacteriota
WFHCeC11L.Bin31	21	13	Proteobacteria
WFHCeC11L.Bin35	117	55	Bacteroidota
WFHCeC11L.Bin39	77	38	Actinobacteriota
WFHCeC11L.Bin4	153	63	Bacteroidota
WFHCeC11L.Bin41	97	48	Firmicutes
WFHCeC11L.Bin42	48	30	Firmicutes
WFHCeC11L.Bin45	61	34	Firmicutes
WFHCeC11L.Bin48	80	39	Firmicutes
WFHCeC11L.Bin49	30	16	Firmicutes
WFHCeC11L.Bin50	97	54	Bacteroidota
WFHCeC11L.Bin53	44	25	Bacteroidota
WFHCeC11L.Bin58	57	31	Firmicutes
WFHCeC11L.Bin60	75	34	Firmicutes
WFHCeC11L.Bin61	199	75	Bacteroidota
WFHCeC11L.Bin66	82	39	Firmicutes
WFHCeC11L.Bin67	133	60	Bacteroidota
WFHCeC11L.Bin69	127	60	Bacteroidota
WFHCeC11L.Bin7	30	17	Proteobacteria
WFHCeC11L.Bin74	81	39	Bacteroidota
WFHCeC11L.Bin76	81	44	Bacteroidota
WFHCeC11L.Bin80	83	46	Bacteroidota
WFHCeC11L.Bin83	91	45	Bacteroidota
WFHCeC11L.Bin90	64	39	Bacteroidota
WFHCeC11L.Bin93	148	67	Firmicutes
WFHCeC11L.Bin97	114	58	Firmicutes
WFHCeC11L.Bin99	59	28	Desulfobacterota
WFHCeC12L.Bin100	109	58	Bacteroidota
WFHCeC12L.Bin101	66	34	Firmicutes
WFHCeC12L.Bin103	30	21	Firmicutes
WFHCeC12L.Bin105	177	64	Firmicutes
WFHCeC12L.Bin106	47	24	Deferribacterota
WFHCeC12L.Bin107	89	38	Proteobacteria
WFHCeC12L.Bin114	49	29	Bacteroidota
WFHCeC12L.Bin13	47	21	Firmicutes
WFHCeC12L.Bin19	84	41	Firmicutes
WFHCeC12L.Bin2	163	70	Bacteroidota
WFHCeC12L.Bin20	49	30	Bacteroidota
WFHCeC12L.Bin21	206	83	Bacteroidota
WFHCeC12L.Bin23	204	74	Bacteroidota
WFHCeC12L.Bin25	62	32	Firmicutes
WFHCeC12L.Bin26	93	48	Bacteroidota
WFHCeC12L.Bin28	155	75	Firmicutes
WFHCeC12L.Bin3	111	54	Bacteroidota
WFHCeC12L.Bin31	86	44	Bacteroidota
WFHCeC12L.Bin32	41	18	Firmicutes
WFHCeC12L.Bin33	55	28	Firmicutes
WFHCeC12L.Bin34	85	39	Actinobacteriota
WFHCeC12L.Bin39	72	32	Firmicutes
WFHCeC12L.Bin4	58	28	Firmicutes
